TICKER,BID_TIMESTAMP,BID_OPEN,BID_HIGH,BID_LOW,BID_CLOSE,BID_VOLUME,ASK_TIMESTAMP,ASK_OPEN,ASK_HIGH,ASK_LOW,ASK_CLOSE,ASK_VOLUME
AUDUSD,22.11.2011 22:00:00.000 GMT-0000,0.98347,0.98565,0.96632,0.96869,227132.8907,22.11.2011 22:00:00.000 GMT-0000,0.98362,0.98573,0.9664,0.96907,225191.0803
AUDUSD,23.11.2011 22:00:00.000 GMT-0000,0.9687,0.97853,0.96831,0.9734,154964.4239,23.11.2011 22:00:00.000 GMT-0000,0.96907,0.97863,0.96855,0.9737,154244.4641
AUDUSD,24.11.2011 22:00:00.000 GMT-0000,0.9734,0.97733,0.96668,0.96977,185193.1176,24.11.2011 22:00:00.000 GMT-0000,0.97371,0.97744,0.9668,0.97003,185533.5529
AUDUSD,25.11.2011 22:00:00.000 GMT-0000,0.96977,0.96977,0.96977,0.96977,0,25.11.2011 22:00:00.000 GMT-0000,0.97003,0.97003,0.97003,0.97003,0
AUDUSD,26.11.2011 22:00:00.000 GMT-0000,0.98204,0.98204,0.97967,0.98162,6322.21,26.11.2011 22:00:00.000 GMT-0000,0.98216,0.98216,0.97979,0.98174,6283.9302
AUDUSD,27.11.2011 22:00:00.000 GMT-0000,0.98203,0.99754,0.97893,0.99045,228707.7225,27.11.2011 22:00:00.000 GMT-0000,0.98225,0.99763,0.97911,0.9906,230092.8289
AUDUSD,28.11.2011 22:00:00.000 GMT-0000,0.99043,1.0077,0.98628,0.99994,222368.4119,28.11.2011 22:00:00.000 GMT-0000,0.9906,1.00776,0.98636,1.00009,221289.2697
AUDUSD,29.11.2011 22:00:00.000 GMT-0000,0.99994,1.02991,0.99427,1.0282,230114.4994,29.11.2011 22:00:00.000 GMT-0000,1.0001,1.03005,0.99436,1.02833,226462.1008
AUDUSD,30.11.2011 22:00:00.000 GMT-0000,1.0282,1.02825,1.01506,1.02423,194090.1723,30.11.2011 22:00:00.000 GMT-0000,1.02832,1.0285,1.01517,1.02436,190744.5198
AUDUSD,01.12.2011 22:00:00.000 GMT-0000,1.02423,1.03144,1.01953,1.02135,172353.1319,01.12.2011 22:00:00.000 GMT-0000,1.0244,1.03159,1.0198,1.02171,165583.9098
